participant,gender,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating
SDE14,Female,blf,55,delta,-0.11303192801839179,1.538146926571116,1.665625,3.540625,5.678125
SDE14,Female,blf,56,delta,-0.632800020184324,1.5522449023097105,1.665625,3.540625,5.678125
SDE14,Female,blf,57,delta,-0.9131084139377184,1.5241466778624213,1.665625,3.540625,5.678125
SDE14,Female,blf,58,delta,-0.9458795801188533,1.4830669737249873,1.665625,3.540625,5.678125
SDE14,Female,blf,59,delta,-0.25716810636950427,0.4210794024155065,1.665625,3.540625,5.678125
SDE14,Female,blf,0,theta,-0.9825437793363516,13.116115388624369,1.665625,3.540625,5.678125
SDE14,Female,blf,1,theta,-2.563931819978208,10.563696915125128,1.665625,3.540625,5.678125
SDE14,Female,blf,2,theta,-3.4989008862397313,9.96684610982237,1.665625,3.540625,5.678125
SDE14,Female,blf,3,theta,-3.3642376368041518,10.003762661927645,1.665625,3.540625,5.678125
SDE14,Female,blf,4,theta,-2.9390628746805696,10.121168803821888,1.665625,3.540625,5.678125
SDE14,Female,blf,5,theta,-2.7130081142239355,10.156695511621276,1.665625,3.540625,5.678125
SDE14,Female,blf,6,theta,-2.996642665917646,9.978752750347084,1.665625,3.540625,5.678125
SDE14,Female,blf,7,theta,-3.6692445990466744,9.60131428978705,1.665625,3.540625,5.678125
SDE14,Female,blf,8,theta,-4.380995137663444,9.230370863753773,1.665625,3.540625,5.678125
SDE14,Female,blf,9,theta,-4.768422693387315,9.106369074317683,1.665625,3.540625,5.678125
SDE14,Female,blf,10,theta,-4.628012332379671,9.265804207769332,1.665625,3.540625,5.678125
SDE14,Female,blf,11,theta,-4.10973401137545,9.473086062272582,1.665625,3.540625,5.678125
SDE14,Female,blf,12,theta,-3.492537936734486,9.549121354379878,1.665625,3.540625,5.678125
SDE14,Female,blf,13,theta,-2.987057551759687,9.475840508448355,1.665625,3.540625,5.678125
SDE14,Female,blf,14,theta,-2.712857528476219,9.37399326856835,1.665625,3.540625,5.678125
SDE14,Female,blf,15,theta,-2.6167195267618126,9.407201317286294,1.665625,3.540625,5.678125
SDE14,Female,blf,16,theta,-2.3579615275591443,9.582443290512211,1.665625,3.540625,5.678125
SDE14,Female,blf,17,theta,-1.5541140799730826,9.714328522263013,1.665625,3.540625,5.678125
SDE14,Female,blf,18,theta,-0.5876510386173841,9.643048099958943,1.665625,3.540625,5.678125
SDE14,Female,blf,19,theta,-0.3170900217166448,9.406552390640917,1.665625,3.540625,5.678125
SDE14,Female,blf,20,theta,-0.8091976016083962,9.316908661863327,1.665625,3.540625,5.678125
SDE14,Female,blf,21,theta,-1.1408121677432934,9.713271617379679,1.665625,3.540625,5.678125
SDE14,Female,blf,22,theta,-0.6410966679395429,10.412623911852677,1.665625,3.540625,5.678125
SDE14,Female,blf,23,theta,0.1320782639346234,10.904927812758165,1.665625,3.540625,5.678125
SDE14,Female,blf,24,theta,0.0385589547996279,10.925034087419832,1.665625,3.540625,5.678125
SDE14,Female,blf,25,theta,-1.0718808921999088,10.757638413559791,1.665625,3.540625,5.678125
SDE14,Female,blf,26,theta,-2.116993435417589,10.854454918668965,1.665625,3.540625,5.678125
SDE14,Female,blf,27,theta,-2.0946999667788795,11.229210944943805,1.665625,3.540625,5.678125
SDE14,Female,blf,28,theta,-1.100491049245477,11.449374577775288,1.665625,3.540625,5.678125
